episode,total_reward,episode_length,epsilon,avg_loss,final_risk,risk_reduction,training_time,steps_per_second,avg_reward_10,avg_reward_100
258,36263.0,365,0.07479631572685258,36695.328292721264,4.5,12.0,1000.5394620895386,89.06848463413682,0,0
259,39109.0,365,0.07404835256958406,34249.25976629388,10.5,12.0,1004.7504949569702,86.67707222684726,0,0
260,37276.0,365,0.07330786904388821,29525.182619026917,16.5,9.0,1008.9731674194336,86.43815101564142,0,0
261,34788.0,365,0.07257479035344933,31668.36773029484,15.0,12.0,1013.1740829944611,86.88582131232513,0,0
262,49930.0,365,0.07184904244991483,29697.7579242027,13.5,13.5,1017.3752229213715,86.88118138174656,0,0
263,34307.0,365,0.07113055202541568,34412.199704690174,7.5,9.0,1021.5633425712585,87.15128279819815,0,0
264,42303.0,365,0.07041924650516153,32832.401177894906,10.5,12.0,1025.6684217453003,88.91424124242432,0,0
265,20019.0,365,0.06971505404010991,31233.326742428297,18.0,7.5,1029.6602184772491,91.43752162495552,0,0
266,28015.0,365,0.06901790349970881,32635.72792600867,21.0,4.5,1033.9089167118073,85.90866657254197,0,0
267,45532.0,365,0.06832772446471172,33895.849259217146,18.0,16.5,1038.0656206607819,87.8099581977782,0,0
268,49059.0,365,0.0676444472200646,33145.617898350545,10.5,18.0,1042.1994049549103,88.29681812823229,0,0
269,42209.0,365,0.06696800274786396,33043.33279310253,13.5,15.0,1046.885008573532,77.89818126087184,0,0
270,35251.0,365,0.06629832272038531,32786.47412042487,4.5,10.5,1050.9577021598816,89.62127699058343,0,0
271,38342.0,365,0.06563533949318147,33916.339914985554,4.5,13.5,1055.0840773582458,88.45535911147638,0,0
272,43272.0,365,0.06497898609824965,31923.21936135488,7.5,13.5,1059.2061202526093,88.5483264861487,0,0
273,37537.0,365,0.06432919623726716,34120.402841061106,4.5,12.0,1063.3722825050354,87.61060608895963,0,0
274,49988.0,365,0.06368590427489448,34809.89029658069,10.5,15.0,1067.4472637176514,89.57096510530543,0,0
275,39871.0,365,0.06304904523214554,30007.35386377622,12.0,15.0,1071.5568268299103,88.81722704566758,0,0
276,41236.0,365,0.06241855477982408,32329.322135193706,4.5,12.0,1075.7422938346863,87.20651711828133,0,0
277,29350.0,365,0.06179436923202584,38307.88277504281,7.5,9.0,1079.9272668361664,87.21681116482954,0,0
278,47231.0,365,0.06117642553970558,38741.19925085617,4.5,16.5,1084.063660621643,88.24111507022216,0,0
279,32275.0,365,0.06056466128430853,34293.552665647745,12.0,13.5,1088.1529424190521,89.25772741591486,0,0
280,40861.0,365,0.05995901467146544,30047.345688744113,18.0,7.5,1092.2418041229248,89.26689783963538,0,0
281,35514.0,365,0.059359424524750785,34376.417626618684,15.0,9.0,1096.2448670864105,91.18017960980849,0,0
282,37970.0,365,0.05876583027950327,32832.97628625321,12.0,12.0,1100.2278633117676,91.63955458362996,0,0
283,34272.0,365,0.05817817197670824,31270.43618364726,16.5,9.0,1104.4259538650513,86.94428940188101,0,0
284,36690.0,365,0.05759639025694116,31195.727043089148,7.5,10.5,1108.3273169994354,93.55704337879243,0,0
285,43041.0,365,0.057020426354371746,30863.17630314239,12.0,13.5,1112.2226855754852,93.70101772760546,0,0
286,17268.0,365,0.05645022209082803,32737.494176075557,16.5,6.0,1116.1384718418121,93.21244194014149,0,0
287,33207.0,365,0.05588571986991975,31086.92920824861,21.0,10.5,1120.0262587070465,93.88374739981946,0,0
288,38189.0,365,0.05532686267122055,27165.217512240477,13.5,12.0,1124.1883993148804,87.69525933674788,0,0
289,48037.0,365,0.05477359404450834,35064.85988435092,10.5,15.0,1128.0765340328217,93.87534807262611,0,0
290,35609.0,365,0.05422585810406326,33913.14851107663,9.0,10.5,1132.3344204425812,85.72328260410653,0,0
291,32955.0,365,0.05368359952302263,33921.36279363763,18.0,6.0,1136.6843333244324,83.90972645058275,0,0
292,35895.0,365,0.0531467635277924,37801.34014808969,18.0,6.0,1140.8590676784515,87.43071272273924,0,0
293,41625.0,365,0.05261529589251448,37655.230157387094,13.5,16.5,1145.0840628147125,86.39063199561828,0,0
294,28642.0,365,0.05208914293358933,31424.50475906999,13.5,10.5,1149.2854359149933,86.87635953484074,0,0
295,39212.0,365,0.05156825150425344,33763.21000775899,18.0,12.0,1153.8132765293121,80.61237819319956,0,0
296,23985.0,365,0.0510525689892109,36958.90204007919,10.5,10.5,1158.8344502449036,72.69216734458422,0,0
297,41059.0,365,0.050542043299318794,34211.23326733733,4.5,13.5,1163.0768904685974,86.03539018923368,0,0
298,41716.0,365,0.050036622866325604,41406.880381461364,4.5,13.5,1167.532757282257,81.91447708469998,0,0
299,40686.0,365,0.05,37413.829476468854,16.5,12.0,1171.6951248645782,87.6904773019724,0,0
300,23903.0,365,0.05,40238.06725171233,18.0,4.5,1176.1068935394287,82.7332589037823,0,0
301,45229.0,365,0.05,42642.43268407534,7.5,15.0,1180.0329749584198,92.9680159546453,0,0
302,27293.0,365,0.05,39422.89400049497,4.5,7.5,1183.9386751651764,93.45315325753246,0,0
303,34478.0,365,0.05,40541.55310627141,12.0,13.5,1187.805281162262,94.39803286787335,0,0
304,41936.0,365,0.05,42908.63876518354,7.5,13.5,1191.7053620815277,93.58780178046078,0,0
305,34583.0,365,0.05,41182.36343743311,15.0,7.5,1195.6198515892029,93.24332056181058,0,0
306,31992.0,365,0.05,36634.717712904,18.0,9.0,1199.549865245819,92.87499532871074,0,0
307,26644.0,365,0.05,40420.55911246522,10.5,9.0,1203.4314723014832,94.03321736737622,0,0
308,35126.0,365,0.05,33915.34052868151,10.5,12.0,1207.3133652210236,94.02629273020081,0,0
309,19235.0,365,0.05,33784.620157320205,16.5,6.0,1211.211313009262,93.63901720318906,0,0
310,39595.0,365,0.05,33641.34557102151,7.5,12.0,1215.0809037685394,94.32522008300555,0,0
311,35235.0,365,0.05,28235.826580894158,21.0,12.0,1219.0967681407928,90.88952369055927,0,0
312,39472.0,365,0.05,33747.079580479454,12.0,12.0,1222.987913608551,93.80271260079334,0,0
313,42621.0,365,0.05,33765.81961452536,18.0,9.0,1226.9054889678955,93.16987333233443,0,0
314,38217.0,365,0.05,35630.89322225493,4.5,13.5,1230.7818822860718,94.15969176515914,0,0
315,40632.0,365,0.05,32823.95725967198,7.5,13.5,1234.6886084079742,93.42861224739636,0,0
316,37928.0,365,0.05,33554.9919828232,15.0,7.5,1238.5642094612122,94.17894024336086,0,0
317,43628.0,365,0.05,31921.11920450289,4.5,15.0,1242.427077293396,94.48938349869726,0,0
318,35248.0,365,0.05,33821.0575737104,10.5,12.0,1246.4128513336182,91.5756880135771,0,0
319,37372.0,365,0.05,29202.355420925192,10.5,13.5,1250.4563257694244,90.26890259718397,0,0
320,35784.0,365,0.05,31103.84296473673,13.5,12.0,1254.4471151828766,91.460601446335,0,0
321,27429.0,365,0.05,29085.37610816433,7.5,9.0,1258.8583719730377,82.7428593171216,0,0
322,30456.0,365,0.05,39542.50017892498,18.0,9.0,1263.3988027572632,80.38884796308244,0,0
323,37305.0,365,0.05,43824.47112986944,7.5,12.0,1267.8530328273773,81.94457723434282,0,0
324,35275.0,365,0.05,34791.10325610017,13.5,12.0,1271.9328680038452,89.46439848974428,0,0
325,19714.0,365,0.05,31986.623180650684,13.5,6.0,1275.84521150589,93.29446655418751,0,0
326,34514.0,365,0.05,34707.20622224155,21.0,12.0,1279.764163017273,93.13715644090377,0,0
327,34539.0,365,0.05,33226.39402842065,7.5,13.5,1283.698235988617,92.77916364507732,0,0
328,48334.0,365,0.05,28448.093076773865,12.0,15.0,1287.6447002887726,92.48785045023851,0,0
329,43229.0,365,0.05,34186.135707071386,21.0,9.0,1291.5159661769867,94.28440477602572,0,0
330,38562.0,365,0.05,32854.32154357074,13.5,12.0,1295.4228467941284,93.42491766923614,0,0
331,40376.0,365,0.05,39924.98016357422,7.5,13.5,1299.3094890117645,93.91139692348537,0,0
332,23748.0,365,0.05,39480.9469074406,7.5,7.5,1303.19939494133,93.8326033094525,0,0
333,29730.0,365,0.05,31430.12155761719,13.5,10.5,1307.0727257728577,94.23414004014668,0,0
334,36281.0,365,0.05,36418.084463626394,10.5,12.0,1310.9876980781555,93.2318217183993,0,0
335,25151.0,365,0.05,33354.480415574166,13.5,9.0,1314.874844789505,93.89920862371676,0,0
336,27898.0,365,0.05,35063.86132444617,13.5,9.0,1318.751047372818,94.16432504619887,0,0
337,44310.0,365,0.05,32941.705247016806,7.5,16.5,1322.7496402263641,91.28211182498879,0,0
338,27692.0,365,0.05,32414.728931165722,12.0,9.0,1326.7086162567139,92.19555693237079,0,0
339,40751.0,365,0.05,36974.72649143167,4.5,13.5,1330.5923120975494,93.98264306956406,0,0
340,35824.0,365,0.05,35854.990657775044,15.0,10.5,1334.4688909053802,94.15518633664523,0,0
341,28957.0,365,0.05,36495.35381361034,10.5,9.0,1338.5116701126099,90.2844259580831,0,0
342,38441.0,365,0.05,33345.59217612907,7.5,15.0,1342.701941728592,87.10652517317939,0,0
343,32374.0,365,0.05,35579.33812155527,12.0,4.5,1346.6674525737762,92.04362672296108,0,0
344,53818.0,365,0.05,30332.616030005887,4.5,16.5,1350.5587346553802,93.79941940614734,0,0
345,42029.0,365,0.05,27539.926373207407,4.5,15.0,1354.4434297084808,93.9584690717676,0,0
346,37044.0,365,0.05,33935.08923841503,18.0,13.5,1358.3256599903107,94.0181219306657,0,0
347,34384.0,365,0.05,28044.047708422517,16.5,10.5,1362.1905226707458,94.44061281859082,0,0
348,46888.0,365,0.05,32392.86027129709,4.5,18.0,1366.351968050003,87.70991007579937,0,0
349,24044.0,365,0.05,32697.25446626846,7.5,7.5,1370.6940994262695,84.06010052921063,0,0
350,27500.0,365,0.05,37376.5748140518,15.0,7.5,1374.8182365894318,88.50336096002488,0,0
351,32707.0,365,0.05,31914.360029831976,10.5,10.5,1378.6986498832703,94.06214553990004,0,0
352,34340.0,365,0.05,32839.41759651915,13.5,10.5,1382.5486760139465,94.80455134882074,0,0
353,21067.0,365,0.05,28531.496679353062,18.0,6.0,1386.4562788009644,93.40765167141214,0,0
354,41085.0,365,0.05,23770.63604368445,10.5,13.5,1390.3661115169525,93.35437767130941,0,0
355,23651.0,365,0.05,33177.08569820874,10.5,4.5,1394.2422397136688,94.16613214939912,0,0
356,39365.0,365,0.05,28542.095480388485,7.5,13.5,1398.1317534446716,93.84206490663152,0,0
357,40900.0,365,0.05,29218.678004936322,12.0,12.0,1402.0150907039642,93.99132128598308,0,0
358,36964.0,365,0.05,28678.51735338185,12.0,13.5,1405.9360074996948,93.09047322744551,0,0
359,40350.0,365,0.05,34167.53255565069,4.5,12.0,1409.8197417259216,93.98171417991472,0,0
360,26943.0,365,0.05,26390.72666517284,18.0,7.5,1413.7181277275085,93.62849134267864,0,0
361,36303.0,365,0.05,33179.2049595663,4.5,12.0,1417.5801811218262,94.50930961675391,0,0
362,54301.0,365,0.05,26044.093279276807,10.5,16.5,1421.465858221054,93.93472248955698,0,0
363,32830.0,365,0.05,28420.138199814053,12.0,10.5,1425.359983921051,93.73092399156145,0,0
364,42110.0,365,0.05,33248.09386638484,7.5,13.5,1429.2391896247864,94.09142692498504,0,0
365,35763.0,365,0.05,33462.31449125107,18.0,13.5,1433.0952944755554,94.65510252585744,0,0
366,44788.0,365,0.05,27415.2743031959,7.5,16.5,1436.9867701530457,93.79475300624334,0,0
367,24070.0,365,0.05,31870.788612846478,7.5,7.5,1440.8674688339233,94.05522819861116,0,0
368,44218.0,365,0.05,31822.78347937179,7.5,15.0,1444.763807296753,93.67769342474692,0,0
369,42451.0,365,0.05,36648.12500434771,7.5,13.5,1448.6574137210846,93.74342453286147,0,0
370,36264.0,365,0.05,29245.701480227955,13.5,13.5,1452.6220924854279,92.0629442371635,0,0
371,34798.0,365,0.05,32730.055839308647,18.0,13.5,1456.51118683815,93.85218431240132,0,0
372,34455.0,365,0.05,27999.441174483625,16.5,12.0,1460.4163217544556,93.466681132059,0,0
373,25055.0,365,0.05,30152.133520507814,13.5,7.5,1464.292052745819,94.17578279125841,0,0
374,33587.0,365,0.05,32362.115753424656,13.5,10.5,1468.1717240810394,94.08013423365685,0,0
375,32575.0,365,0.05,30118.87329670109,7.5,12.0,1472.058120727539,93.91733093654891,0,0
376,35125.0,365,0.05,28362.235810747537,15.0,10.5,1476.3775796890259,84.50132372003415,0,0
377,40601.0,365,0.05,27289.268017243685,13.5,12.0,1480.266248703003,93.86244977088042,0,0
378,46525.0,365,0.05,30919.96640056453,7.5,13.5,1484.152230501175,93.92735708944892,0,0
379,24200.0,365,0.05,36220.933269678404,15.0,9.0,1488.044724702835,93.77021033051939,0,0
380,18239.0,365,0.05,24844.86215954088,13.5,6.0,1491.912947177887,94.35858520394557,0,0
381,41013.0,365,0.05,26540.727612973566,18.0,16.5,1495.7772340774536,94.45468452172427,0,0
382,40809.0,365,0.05,30869.17731365047,13.5,15.0,1499.705248594284,92.92226350897559,0,0
383,46931.0,365,0.05,29883.20001605308,10.5,16.5,1503.6020693778992,93.66609866553486,0,0
384,37470.0,365,0.05,34939.36188897956,4.5,13.5,1507.5892956256866,91.54233477534405,0,0
385,38726.0,365,0.05,30980.137493980095,7.5,12.0,1511.8099946975708,86.47856522902045,0,0
386,49035.0,365,0.05,30994.725226415347,7.5,16.5,1515.6964507102966,93.91589633456348,0,0
387,29246.0,365,0.05,25457.328012795646,7.5,13.5,1519.606918334961,93.3392205315428,0,0
388,22334.0,365,0.05,31838.11524674925,18.0,4.5,1523.4968872070312,93.8310850301844,0,0
389,31603.0,365,0.05,37941.90571857609,18.0,10.5,1527.3884661197662,93.79226483254827,0,0
390,28740.0,365,0.05,30280.947988682576,15.0,9.0,1531.2907121181488,93.53587655706173,0,0
391,31307.0,365,0.05,29060.158048614085,13.5,7.5,1535.235862493515,92.51865335199514,0,0
392,27474.0,365,0.05,34567.28166570794,7.5,9.0,1539.1288180351257,93.75909796518779,0,0
393,44209.0,365,0.05,31283.822913768192,4.5,13.5,1543.019919872284,93.80376440277678,0,0
394,37854.0,365,0.05,33311.65615334707,13.5,7.5,1546.9163980484009,93.67433448934206,0,0
395,39651.0,365,0.05,32276.54821677012,7.5,13.5,1550.8083186149597,93.78403124057746,0,0
396,33771.0,365,0.05,31323.931021243578,13.5,12.0,1554.6721782684326,94.46512884388335,0,0
397,27232.0,365,0.05,36117.12555483465,16.5,9.0,1558.5579159259796,93.9332585387194,0,0
398,39078.0,365,0.05,23987.267578125,7.5,13.5,1562.4331040382385,94.18897597392646,0,0
399,38146.0,365,0.05,33584.92235492027,10.5,12.0,1566.7137441635132,85.26762103753829,0,0
400,33799.0,365,0.05,36545.62346860285,10.5,10.5,1571.119434595108,82.84740057595715,0,0
401,33676.0,365,0.05,34134.74203800567,16.5,10.5,1575.2432990074158,88.50921453931697,0,0
402,36992.0,365,0.05,33469.4469525899,21.0,12.0,1578.7150785923004,105.13340235916152,0,0
403,44141.0,365,0.05,34883.2889857462,7.5,13.5,1582.215828180313,104.26338440482489,0,0
404,55641.0,365,0.05,27931.000644464362,4.5,16.5,1585.5255599021912,110.28084167283711,0,0
405,35364.0,365,0.05,33351.179617267764,7.5,12.0,1588.5550420284271,120.48263854703815,0,0
406,33511.0,365,0.05,32212.58145802119,13.5,12.0,1591.6202492713928,119.07840842984874,0,0
407,38784.0,365,0.05,33178.8260805731,10.5,13.5,1594.7302076816559,117.36491356137647,0,0
408,34182.0,365,0.05,37705.32076131742,13.5,13.5,1597.8614585399628,116.56683431533207,0,0
409,29236.0,365,0.05,34669.53291182844,13.5,12.0,1600.9715769290924,117.35887652242866,0,0
410,36974.0,365,0.05,30972.80234358278,16.5,7.5,1604.1174857616425,116.0237055261814,0,0
411,32111.0,365,0.05,34258.1811212409,13.5,12.0,1607.2218136787415,117.57778486916204,0,0
412,40156.0,365,0.05,27845.708546761292,10.5,13.5,1610.3313314914703,117.38154337172928,0,0
413,34504.0,365,0.05,35191.648975111035,7.5,10.5,1613.4152195453644,118.35708482968843,0,0
414,30384.0,365,0.05,29696.503293055703,10.5,10.5,1616.290770292282,126.93220607956233,0,0
415,20805.0,365,0.05,27850.699532286762,7.5,9.0,1619.3795075416565,118.1712688814593,0,0
416,38122.0,365,0.05,27756.017236829783,10.5,12.0,1622.4441990852356,119.0984458989744,0,0
417,27651.0,365,0.05,26255.768480609215,16.5,7.5,1625.5747413635254,116.59321853956827,0,0
418,41130.0,365,0.05,30400.15312867883,10.5,13.5,1628.4862885475159,125.36290052484811,0,0
419,25473.0,365,0.05,28753.834622150578,15.0,7.5,1631.5750720500946,118.16949931753784,0,0
420,33573.0,365,0.05,30292.7600027424,4.5,13.5,1634.6668384075165,118.05549249341138,0,0
421,25500.0,365,0.05,26645.15029865422,16.5,7.5,1637.674092054367,121.37320055534872,0,0
422,43964.0,365,0.05,28101.748104398546,10.5,13.5,1640.6641993522644,122.06919807080841,0,0
423,37107.0,365,0.05,27682.92715278521,4.5,13.5,1643.77428150177,117.36024402378604,0,0
424,40193.0,365,0.05,34843.375447814105,15.0,12.0,1646.7523040771484,122.56455106073848,0,0
425,41023.0,365,0.05,30521.308493418237,12.0,12.0,1649.8459148406982,117.98510798468257,0,0
426,37445.0,365,0.05,30004.64171192744,12.0,12.0,1652.9306559562683,118.3243540787529,0,0
427,45310.0,365,0.05,29578.08275765197,12.0,15.0,1656.0837194919586,115.76043294671183,0,0
428,27915.0,365,0.05,28216.08414223031,12.0,12.0,1659.1990818977356,117.16132907143054,0,0
429,30476.0,365,0.05,24551.633608130887,18.0,9.0,1662.2870426177979,118.20098540393393,0,0
430,29968.0,365,0.05,33894.55651822025,13.5,10.5,1665.1436567306519,127.77364585492911,0,0
431,42651.0,365,0.05,29440.137746481698,7.5,13.5,1668.3056011199951,115.43530026339609,0,0
432,26211.0,365,0.05,30406.941173814746,12.0,7.5,1671.4098222255707,117.58183054177915,0,0
433,36516.0,365,0.05,32459.655194844287,13.5,12.0,1674.4672849178314,119.38003394903652,0,0
434,27051.0,365,0.05,29420.299449513055,7.5,9.0,1677.631412744522,115.35564300565868,0,0
435,36619.0,365,0.05,34335.26512066567,10.5,12.0,1680.56818318367,124.28618700816743,0,0
436,38940.0,365,0.05,32079.898134999734,7.5,15.0,1683.8167612552643,112.35685027599672,0,0
437,24784.0,365,0.05,27947.90834760274,12.0,10.5,1687.442646741867,100.66506549879517,0,0
438,45998.0,365,0.05,25423.071384377676,12.0,16.5,1690.820181131363,108.06699737392815,0,0
439,31549.0,365,0.05,28186.031416550726,7.5,10.5,1693.9219942092896,117.67311273443312,0,0
440,30812.0,365,0.05,23453.91489341422,7.5,12.0,1696.9341521263123,121.1755857610465,0,0
441,28295.0,365,0.05,25926.790083542914,21.0,12.0,1700.014832496643,118.48032126773523,0,0
442,37052.0,365,0.05,25327.881989779537,10.5,9.0,1703.2005920410156,114.57236333004143,0,0
443,33073.0,365,0.05,24681.829595361996,18.0,13.5,1706.33043217659,116.61937485283757,0,0
444,39420.0,365,0.05,22420.976004989832,13.5,15.0,1709.2854137420654,123.5202291156326,0,0
445,44121.0,365,0.05,27149.345730047356,13.5,16.5,1712.4170551300049,116.5522979117866,0,0
446,26257.0,365,0.05,30175.99461920751,7.5,7.5,1715.5054337978363,118.18498936087184,0,0
447,40925.0,365,0.05,26632.143286801693,7.5,12.0,1718.6216704845428,117.12845868128122,0,0
448,40112.0,365,0.05,29217.965804092197,7.5,15.0,1721.717936515808,117.8839273868358,0,0
449,18837.0,365,0.05,26351.299254200556,18.0,6.0,1724.6875531673431,122.91148751854104,0,0
450,31838.0,365,0.05,30297.937402678188,21.0,10.5,1727.7569341659546,118.91648516919909,0,0
451,48051.0,365,0.05,28455.56138765518,7.5,16.5,1730.896973848343,116.24056920273759,0,0
452,33019.0,365,0.05,25614.774190322667,4.5,10.5,1734.0021917819977,117.54408476264389,0,0
453,35734.0,365,0.05,28083.342470101135,10.5,12.0,1736.799652814865,130.47545460387363,0,0
454,33928.0,365,0.05,31052.81934898063,12.0,9.0,1740.184523820877,107.83276507486207,0,0
455,41420.0,365,0.05,30746.564765156785,10.5,15.0,1743.7898149490356,101.24009047403243,0,0
456,32832.0,365,0.05,31820.71186707379,7.5,13.5,1747.1001026630402,110.26231902919783,0,0
457,34944.0,365,0.05,31788.965360124144,16.5,12.0,1750.1973159313202,117.84787432564981,0,0
458,35854.0,365,0.05,31567.761380966396,13.5,12.0,1753.3364923000336,116.2725368468541,0,0
459,22924.0,365,0.05,34107.71390865796,12.0,6.0,1756.4105250835419,118.73653461282755,0,0
460,34273.0,365,0.05,31952.654027316996,13.5,10.5,1759.568102836609,115.59493654446622,0,0
461,27693.0,365,0.05,32111.80627909621,16.5,9.0,1762.7603113651276,114.34090120966371,0,0
462,45367.0,365,0.05,29193.296950583263,4.5,13.5,1765.788551568985,120.5320501111692,0,0
463,38230.0,365,0.05,27536.617090178188,10.5,12.0,1768.7748456001282,122.22507100557466,0,0
464,41747.0,365,0.05,29102.60244642284,13.5,12.0,1771.6517491340637,126.87251960120027,0,0
465,32705.0,365,0.05,29024.832967512575,13.5,9.0,1774.6029546260834,123.67827350111523,0,0
466,43978.0,365,0.05,24327.65136334145,10.5,13.5,1777.6616451740265,119.3321110059507,0,0
467,51077.0,365,0.05,28120.322421306453,4.5,16.5,1780.721955537796,119.26894877106908,0,0
468,30165.0,365,0.05,31123.986351702966,10.5,9.0,1783.793265581131,118.84179547163765,0,0
469,35530.0,365,0.05,25663.268939961472,13.5,10.5,1786.9779748916626,114.61014629905779,0,0
470,32566.0,365,0.05,24367.730805864725,13.5,10.5,1790.1552617549896,114.8778866059951,0,0
471,41168.0,365,0.05,26716.17601000642,12.0,12.0,1793.2603929042816,117.547369966394,0,0
472,30340.0,365,0.05,26017.90641554741,18.0,9.0,1796.2899341583252,120.48028707740106,0,0
473,31529.0,365,0.05,30083.845464168182,9.0,10.5,1799.417649269104,116.69860811239747,0,0
474,38659.0,365,0.05,24593.23970228221,7.5,15.0,1802.5582733154297,116.2189407633891,0,0
475,30947.0,365,0.05,32643.834794386774,13.5,10.5,1805.7137565612793,115.67166470621657,0,0
476,31291.0,365,0.05,31628.057716181505,13.5,10.5,1808.9398872852325,113.13862680453786,0,0
477,35356.0,365,0.05,29621.19859067316,10.5,13.5,1812.2297356128693,110.94736402702182,0,0
478,30503.0,365,0.05,26559.84057951627,7.5,10.5,1816.1313507556915,93.551000454641,0,0
479,32555.0,365,0.05,27533.5937167233,9.0,10.5,1819.585111618042,105.68189708177958,0,0
480,36023.0,365,0.05,26323.644426904964,7.5,13.5,1822.7659938335419,114.74804009448052,0,0
481,30602.0,365,0.05,33512.697697887685,18.0,9.0,1826.0208361148834,112.14061034304785,0,0
482,32710.0,365,0.05,26547.614948596693,15.0,6.0,1829.2674391269684,112.42520217019015,0,0
483,46096.0,365,0.05,29336.201024888967,12.0,16.5,1832.4688940048218,114.01066512757976,0,0
484,22785.0,365,0.05,28219.71836372271,15.0,6.0,1835.714107990265,112.47332275691564,0,0
485,39269.0,365,0.05,28482.343905179794,13.5,13.5,1838.9490368366241,112.83092065866884,0,0
486,36313.0,365,0.05,27868.202294587434,4.5,12.0,1842.1785850524902,113.0189040704926,0,0
487,29777.0,365,0.05,26345.466307590432,10.5,12.0,1845.4716079235077,110.84040843215423,0,0
488,38942.0,365,0.05,23714.794108184396,10.5,15.0,1848.610424041748,116.28588176252316,0,0
489,36755.0,365,0.05,28632.28204813918,4.5,15.0,1851.8282690048218,113.42995209170888,0,0
490,38992.0,365,0.05,30853.890197085027,7.5,12.0,1855.0738732814789,112.45979758688922,0,0
491,34530.0,365,0.05,30569.744835255246,18.0,10.5,1858.2836010456085,113.71680928179113,0,0
492,24493.0,365,0.05,32450.003639534727,9.0,7.5,1861.4346222877502,115.83546156988534,0,0
493,29446.0,365,0.05,27821.98898256903,7.5,9.0,1864.6111223697662,114.90634049294589,0,0
494,27614.0,365,0.05,29169.947641367457,12.0,9.0,1867.8586022853851,112.39484445908859,0,0
495,32714.0,365,0.05,28945.1735808072,18.0,12.0,1871.2130975723267,108.80921532991329,0,0
496,39132.0,365,0.05,31505.8196173681,18.0,12.0,1874.9607594013214,97.3940597244083,0,0
497,27883.0,365,0.05,29257.705853689535,4.5,10.5,1879.0374372005463,89.53368845323065,0,0
498,25424.0,365,0.05,29862.46128096907,7.5,9.0,1883.1692667007446,88.33859189554573,0,0
499,36061.0,365,0.05,34485.72582874037,7.5,12.0,1887.4010980129242,86.25107502501326,0,0
500,22837.0,365,0.05,32522.19886608385,16.5,7.5,1891.6166398525238,86.58436184200406,0,0
501,44757.0,365,0.05,31358.878923306398,10.5,13.5,1895.8497533798218,86.22494947188012,0,0
502,35085.0,365,0.05,31494.572319636933,12.0,10.5,1900.1720051765442,84.4467229504726,0,0
503,24560.0,365,0.05,30504.84808834546,10.5,7.5,1904.1625752449036,91.46562865642422,0,0
504,35652.0,365,0.05,28187.10458164999,10.5,15.0,1908.1423194408417,91.71443741849889,0,0
505,34100.0,365,0.05,26039.479595696437,10.5,12.0,1912.1039760112762,92.13317548117546,0,0
506,46303.0,365,0.05,29735.706074586633,7.5,16.5,1916.0866203308105,91.64765184019248,0,0
507,29544.0,365,0.05,29059.557553811268,7.5,12.0,1920.0221049785614,92.7458833332253,0,0
508,30653.0,365,0.05,33013.699695493095,4.5,9.0,1923.9228932857513,93.57083011329561,0,0
509,36581.0,365,0.05,24380.1239884886,10.5,12.0,1927.8572041988373,92.77355248818061,0,0
510,27794.0,365,0.05,29235.24554978462,13.5,9.0,1931.7460486888885,93.8582144217312,0,0
511,37659.0,365,0.05,24319.360855729614,7.5,13.5,1935.7129664421082,92.01098250745457,0,0
512,29999.0,365,0.05,31651.011868745987,10.5,10.5,1939.6240072250366,93.32554178243554,0,0
513,34873.0,365,0.05,26188.67094174738,13.5,12.0,1943.5246908664703,93.57334086848489,0,0
514,38772.0,365,0.05,29257.52017655046,10.5,15.0,1947.4377291202545,93.2779023172134,0,0
515,37603.0,365,0.05,27925.684519477738,13.5,15.0,1951.3686125278473,92.85444571949837,0,0
516,22915.0,365,0.05,29293.442785310093,10.5,9.0,1955.319058895111,92.39462229500175,0,0
517,45986.0,365,0.05,26668.603262956174,10.5,16.5,1959.2289080619812,93.35398487819084,0,0
518,41916.0,365,0.05,25647.983468502516,10.5,13.5,1963.117484331131,93.86468844542057,0,0
519,29330.0,365,0.05,25686.04234117482,13.5,10.5,1967.0312051773071,93.26163371018623,0,0
520,33268.0,365,0.05,33542.87685346211,10.5,10.5,1970.9391508102417,93.39945697399908,0,0
521,31926.0,365,0.05,30555.023432148973,10.5,10.5,1974.8546311855316,93.21972402248959,0,0
522,44331.0,365,0.05,27482.350216716608,12.0,13.5,1978.7497065067291,93.70807234808072,0,0
523,45959.0,365,0.05,27227.920587409033,18.0,15.0,1982.6515593528748,93.5453012690005,0,0
524,29514.0,365,0.05,26619.702539898597,18.0,9.0,1986.5568702220917,93.46247001155857,0,0
525,37884.0,365,0.05,28399.679642517927,7.5,13.5,1990.4523305892944,93.69880979230656,0,0
526,27557.0,365,0.05,26257.084956255352,21.0,9.0,1994.3297028541565,94.13591862399755,0,0
527,41343.0,365,0.05,25496.585750548482,12.0,13.5,1998.2192552089691,93.84113304153834,0,0
528,34777.0,365,0.05,28683.556085455908,13.5,10.5,2002.153962135315,92.76421518361386,0,0
529,26778.0,365,0.05,31604.652818319242,10.5,10.5,2006.099357843399,92.51290035423212,0,0
530,48365.0,365,0.05,30903.4432570366,12.0,13.5,2009.9939064979553,93.72074465496344,0,0
531,23980.0,365,0.05,29136.797242047036,18.0,7.5,2013.9697060585022,91.80543295542643,0,0
532,40362.0,365,0.05,28330.68584001097,18.0,7.5,2018.029316663742,89.91010111385631,0,0
